DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
3541.6,0.1827,2.4324,40.8646,5.9068,6.2369,8.5243
3541.7,0.1907,2.4183,41.7676,5.7436,6.209,8.5243
3541.8,0.1963,2.4037,41.8625,5.7276,6.17,8.5243
3541.9,0.1994,2.3872,42.651,5.7194,6.1111,8.5243
3542.0,0.2,2.3684,41.8182,5.612,6.0309,8.5243
3542.1,0.1983,2.3474,41.0156,5.5487,5.9468,8.5243
3542.2,0.194,2.3264,40.4325,5.4687,5.8786,8.5243
3542.3,0.1889,2.308,41.0112,5.4982,5.8422,8.5243
3542.4,0.1855,2.2957,41.6145,5.459,5.8432,8.5243
3542.5,0.1853,2.2918,40.6467,5.2834,5.8657,8.5243
3542.6,0.1877,2.2946,38.8241,5.0332,5.8884,8.5243
3542.7,0.1919,2.3004,38.3173,4.9118,5.907,8.5243
3542.8,0.1969,2.3055,38.1339,4.6596,5.9255,8.5243
3542.9,0.2014,2.3083,40.6179,4.5241,5.9369,8.5243
3543.0,0.203,2.3087,41.3875,4.3693,5.9197,8.5243
3543.1,0.2002,2.3079,39.2017,4.3974,5.8514,8.5243
3543.2,0.1926,2.3051,35.0627,4.3476,5.7448,8.5243
3543.3,0.1795,2.2998,34.2985,4.3008,5.6288,8.5244
3543.4,0.1666,2.2942,34.4053,4.1013,5.5303,8.5569
3543.5,0.1533,2.2919,33.4293,4.0335,5.4809,8.5568
3543.6,0.144,2.2958,32.465,3.9336,5.4979,8.5244
3543.7,0.1339,2.3046,30.9219,4.0279,5.5659,8.5569
3543.8,0.1316,2.3152,31.8319,4.2749,5.6389,8.5568
3543.9,0.1304,2.3256,31.7511,4.4524,5.6665,8.5243
3544.0,0.1318,2.3355,31.8312,4.5555,5.6327,8.5243
3544.1,0.1348,2.3454,31.4505,4.7601,5.5446,8.5243
3544.2,0.1377,2.3549,32.1848,5.0109,5.4302,8.5243
3544.3,0.1397,2.3631,32.5154,5.0183,5.3015,8.5243
3544.4,0.1402,2.3695,32.6931,4.7379,5.1613,8.5243
3544.5,0.1388,2.3743,32.0563,4.2995,5.0332,8.5243
3544.6,0.1356,2.3792,29.5681,4.1051,4.9546,8.5243
3544.7,0.1315,2.3848,28.5298,4.07,4.9435,8.5243
3544.8,0.1276,2.3899,28.2388,4.2862,4.9872,8.5243
3544.9,0.1247,2.3916,25.4305,4.4035,5.0456,8.5243
3545.0,0.1224,2.3891,21.4488,4.7041,5.0883,8.5243
3545.1,0.1203,2.3836,18.7569,4.9657,5.0857,8.5243
3545.2,0.1185,2.3783,17.7437,5.032,5.0326,8.5243
3545.3,0.1183,2.3749,16.6431,5.0631,4.9441,8.5243
3545.4,0.1203,2.3732,15.5081,5.1468,4.8456,8.5243
3545.5,0.1233,2.3715,15.3892,5.5308,4.7803,8.5243
3545.6,0.1259,2.3687,14.8441,5.7859,4.7704,8.5243
3545.7,0.1281,2.366,16.0321,5.9964,4.8107,8.5243
3545.8,0.1305,2.366,16.8356,5.834,4.8849,8.5243
3545.9,0.1336,2.3693,17.7871,5.5535,4.9621,8.5243
3546.0,0.1364,2.3749,19.3854,5.0288,5.0266,8.5243
3546.1,0.1377,2.3813,22.7707,4.8409,5.0617,8.5243
3546.2,0.1371,2.3864,26.591,4.7308,5.0524,8.5244
3546.3,0.1355,2.3886,26.0553,5.0624,4.9995,8.5568
3546.4,0.1341,2.3874,24.0464,5.5223,4.9253,8.5243
3546.5,0.1336,2.3829,23.8391,6.1574,4.8713,8.5243
3546.6,0.1338,2.375,22.9461,5.9532,4.8659,8.5243
3546.7,0.1343,2.3647,22.0553,5.4997,4.9029,8.5243
3546.8,0.1345,2.3534,22.3766,5.2924,4.947,8.5243
3546.9,0.1345,2.3444,21.7271,5.1099,4.9679,8.5243
3547.0,0.1349,2.3387,20.5527,5.1456,4.9527,8.5242
3547.1,0.1376,2.3358,21.1226,5.7311,4.9195,8.4755
3547.2,0.1369,2.3356,20.414,6.4177,4.8969,8.4756
3547.3,0.1369,2.3369,18.9129,6.4976,4.903,8.5243
3547.4,0.1359,2.3397,21.2111,6.2343,4.9405,8.5243
3547.5,0.1344,2.3411,20.7208,6.2418,4.9879,8.5243
3547.6,0.1334,2.3391,18.2738,6.5486,5.0227,8.5243
3547.7,0.1336,2.334,16.262,6.8552,5.0257,8.5243
3547.8,0.135,2.3281,15.7447,7.1337,5.0029,8.5243
3547.9,0.1372,2.3228,15.3379,7.6722,4.9884,8.5243
3548.0,0.1393,2.3177,15.9518,8.2364,5.0211,8.5243
3548.1,0.1409,2.3117,15.1469,8.9342,5.0995,8.5243
3548.2,0.1421,2.3051,12.998,9.2764,5.1809,8.5243
3548.3,0.1435,2.2992,12.2415,9.2731,5.2064,8.5243
3548.4,0.1461,2.2961,12.003,9.3134,5.1797,8.5243
3548.5,0.1492,2.295,12.2604,9.4407,5.1467,8.5243
3548.6,0.1522,2.2923,14.0281,9.8592,5.1496,8.5243
3548.7,0.1555,2.2856,16.6844,10.1004,5.1958,8.5243
3548.8,0.1602,2.2766,19.6994,10.0929,5.2596,8.5243
3548.9,0.1672,2.2711,25.3935,9.0829,5.3095,8.5243
3549.0,0.1771,2.2721,30.506,7.8286,5.3318,8.5243
3549.1,0.1894,2.2763,32.9923,6.7748,5.3368,8.5243
3549.2,0.2019,2.2773,34.5509,7.2243,5.3461,8.5243
3549.3,0.2109,2.2706,36.3063,8.0026,5.3681,8.5243
3549.4,0.2144,2.2578,38.6351,8.313,5.4014,8.5243
3549.5,0.214,2.2444,38.6423,8.5001,5.4313,8.5243
3549.6,0.2128,2.2354,38.7996,8.4758,5.4451,8.5243
3549.7,0.2129,2.2317,39.3654,8.5437,5.4375,8.5243
3549.8,0.2142,2.2306,37.326,8.4642,5.4101,8.5243
3549.9,0.215,2.2277,35.3051,8.4421,5.3751,8.5243
3550.0,0.2145,2.2211,32.9038,8.5779,5.3443,8.5243
3550.1,0.2136,2.212,33.3964,8.8113,5.3273,8.5243
3550.2,0.2128,2.203,31.8532,8.771,5.3263,8.5243
3550.3,0.213,2.1975,30.1802,8.7114,5.3429,8.5243
3550.4,0.2143,2.1963,29.7049,8.7398,5.3783,8.5242
3550.5,0.2183,2.1985,30.3333,9.0114,5.4263,8.4756
3550.6,0.2193,2.202,31.5009,9.0521,5.4702,8.5243
3550.7,0.2228,2.2051,31.4572,9.1941,5.5002,8.5242
3550.8,0.2216,2.2072,32.3992,9.3224,5.5064,8.5
3550.9,0.2188,2.2094,32.7762,9.491,5.5002,8.5243
3551.0,0.2122,2.2142,33.2576,9.7828,5.5079,8.5243
3551.1,0.2032,2.2244,33.3713,10.0291,5.5499,8.5243
3551.2,0.1935,2.2409,32.6854,10.2101,5.6099,8.5243
3551.3,0.1851,2.2617,33.5537,10.4347,5.6363,8.5244
3551.4,0.1772,2.2824,33.3231,10.5789,5.5914,8.5569
3551.5,0.1755,2.2963,32.9473,11.0078,5.4917,8.5569
3551.6,0.1814,2.2964,32.8985,11.262,5.3785,8.5568
3551.7,0.1902,2.2814,33.5422,11.7476,5.2918,8.5243
3551.8,0.2006,2.2567,33.8271,11.9292,5.2393,8.5243
3551.9,0.2083,2.2303,31.6036,12.2423,5.2174,8.5243
3552.0,0.2121,2.2085,31.0143,12.9237,5.2198,8.5243
3552.1,0.2128,2.1931,31.6666,13.3714,5.2396,8.5243
3552.2,0.2126,2.1832,30.8641,13.5021,5.2649,8.5243
3552.3,0.2132,2.178,30.2375,13.4939,5.2891,8.5243
3552.4,0.2157,2.1766,29.8826,13.5106,5.3144,8.5243
3552.5,0.2196,2.1769,29.0535,13.5773,5.3434,8.5243
3552.6,0.2225,2.1775,29.8923,13.7195,5.3674,8.5243
3552.7,0.2225,2.1775,31.0904,13.7703,5.3699,8.5243
3552.8,0.2201,2.1772,31.4925,13.7871,5.3391,8.5243
3552.9,0.2177,2.1767,30.0469,13.6851,5.2782,8.5243
3553.0,0.2168,2.1749,29.4722,13.4769,5.1978,8.5243
3553.1,0.2179,2.1705,28.0428,13.2577,5.1217,8.5243
3553.2,0.221,2.164,29.2307,13.0911,5.078,8.5243
3553.3,0.2252,2.1575,29.9765,12.8014,5.0692,8.5243
3553.4,0.2289,2.1531,30.6568,12.6548,5.0847,8.5243
3553.5,0.2297,2.1506,30.5779,12.6696,5.1082,8.5243
3553.6,0.2271,2.149,29.074,12.6324,5.1279,8.5243
3553.7,0.2237,2.1473,29.2941,12.6323,5.1415,8.5243
3553.8,0.2222,2.1461,28.2227,12.5882,5.1488,8.5243
3553.9,0.2233,2.1463,28.0942,12.6958,5.1622,8.5243
3554.0,0.2249,2.1473,27.7811,12.6697,5.1903,8.5243
3554.1,0.2254,2.1477,28.1545,12.6733,5.2274,8.5243
3554.2,0.2245,2.1473,28.1811,12.5879,5.2557,8.5243
3554.3,0.2235,2.1469,29.7702,12.6064,5.2627,8.5243
3554.4,0.223,2.1458,30.1656,12.5694,5.249,8.5243
3554.5,0.2247,2.1432,29.5654,12.529,5.2281,8.5243
3554.6,0.228,2.1392,29.6539,12.5475,5.2083,8.5243
3554.7,0.2313,2.1348,27.3102,12.5993,5.1901,8.5243
3554.8,0.2331,2.1314,27.4853,12.6698,5.1821,8.5243
3554.9,0.2325,2.1293,28.0396,12.7111,5.1945,8.5243
3555.0,0.23,2.1285,27.4772,12.7756,5.2279,8.5243
3555.1,0.2261,2.1302,29.2896,13.0294,5.2712,8.5243
3555.2,0.2182,2.1365,29.4278,13.3551,5.3276,8.5244
3555.3,0.2012,2.1537,29.0463,13.3791,5.4471,8.5569
3555.4,0.1771,2.1892,28.1968,13.319,5.6698,8.546
3555.5,0.1475,2.2627,29.2362,13.2589,5.9895,8.5352
3555.6,0.118,2.3363,30.2719,13.1994,6.3089,8.5244
3555.7,0.0953,2.4345,29.7799,13.4791,6.5712,8.5569
3555.8,0.0801,2.5269,27.8844,14.1982,6.7492,8.5569
3555.9,0.0715,2.598,27.3944,14.609,6.8579,8.5569
3556.0,0.0668,2.6428,26.5926,15.1462,6.9064,8.5569
3556.1,0.0643,2.6661,26.6705,15.6466,6.8884,8.5569
3556.2,0.0629,2.677,26.1105,15.8828,6.8264,8.5569
3556.3,0.0624,2.6823,26.0045,16.0415,6.7629,8.5569
3556.4,0.0627,2.6865,26.1726,16.2607,6.7356,8.5569
3556.5,0.0635,2.6898,26.6946,16.4938,6.7551,8.5569
3556.6,0.0647,2.6917,26.557,16.562,6.8109,8.5569
3556.7,0.0662,2.6923,26.5945,16.7856,6.8977,8.5569
3556.8,0.0679,2.6935,26.229,16.9192,6.9998,8.5569
3556.9,0.0698,2.6949,27.515,16.7795,7.1049,8.5569
3557.0,0.0718,2.6933,28.5072,16.7679,7.1946,8.5569
3557.1,0.074,2.6861,26.8552,16.7791,7.2488,8.5569
3557.2,0.0762,2.6753,26.62,16.6179,7.261,8.5569
3557.3,0.0783,2.6657,27.6644,16.3985,7.2308,8.5569
3557.4,0.0799,2.6595,28.3949,16.2147,7.1638,8.5569
3557.5,0.0807,2.6543,29.593,15.9759,7.0706,8.5569
3557.6,0.0814,2.648,31.0024,15.7239,6.9548,8.5569
3557.7,0.0824,2.6423,30.8906,15.5568,6.8556,8.5569
3557.8,0.0839,2.6393,31.136,14.9458,6.8026,8.5568
3557.9,0.088,2.6391,31.0932,14.3766,6.8011,8.5244
3558.0,0.0896,2.6382,31.1106,14.02,6.8166,8.5569
3558.1,0.0964,2.6329,30.137,13.8114,6.785,8.5569
3558.2,0.1062,2.6204,30.5851,13.1831,6.6795,8.5569
3558.3,0.1178,2.5988,32.2694,12.3969,6.5426,8.5568
3558.4,0.1316,2.5676,31.9761,11.969,6.4343,8.5243
3558.5,0.1427,2.5281,34.456,11.793,6.3777,8.5243
3558.6,0.1534,2.4854,35.2584,11.46,6.3258,8.5243
3558.7,0.1637,2.4448,36.3833,11.0305,6.2153,8.5243
3558.8,0.1735,2.4084,35.2843,10.4997,6.0457,8.5243
3558.9,0.1827,2.3771,37.7115,10.2779,5.8742,8.5243
3559.0,0.1921,2.3505,36.7426,10.1052,5.755,8.5243
3559.1,0.2014,2.3278,35.7902,9.982,5.694,8.5243
3559.2,0.2095,2.307,36.2752,9.5652,5.6526,8.5243
3559.3,0.2152,2.2873,39.0275,9.3036,5.6239,8.5243
3559.4,0.2184,2.269,40.5769,9.0513,5.6149,8.5243
3559.5,0.221,2.2532,39.844,8.8152,5.63,8.5243
3559.6,0.2251,2.2413,38.7943,8.6716,5.6511,8.5243
3559.7,0.231,2.233,38.5823,8.5536,5.6545,8.5243
3559.8,0.2374,2.2263,39.9253,8.5594,5.6353,8.5243
3559.9,0.2414,2.2192,40.4134,8.6058,5.6059,8.5243
3560.0,0.2419,2.2108,40.7237,8.7433,5.5763,8.5243
3560.1,0.2395,2.2029,40.9368,8.812,5.5539,8.5243
3560.2,0.2356,2.198,41.9408,9.0635,5.537,8.5243
3560.3,0.2308,2.197,40.7237,9.3001,5.5384,8.5243
3560.4,0.2259,2.198,41.9449,9.4674,5.5535,8.5243
3560.5,0.2207,2.1986,40.991,9.5558,5.5625,8.5243
3560.6,0.2146,2.1991,41.389,9.7559,5.5399,8.5243
3560.7,0.2066,2.2037,42.7987,9.9841,5.4948,8.5243
3560.8,0.1955,2.2178,40.9758,10.2471,5.4754,8.5243
3560.9,0.1806,2.246,39.8893,10.5063,5.5378,8.5243
3561.0,0.1632,2.2875,39.4376,10.7595,5.6797,8.5243
3561.1,0.1457,2.3391,37.4847,10.9368,5.8491,8.5243
3561.2,0.1307,2.3927,35.5084,11.4687,5.9759,8.5243
3561.3,0.1195,2.4407,33.0738,12.0602,6.0474,8.5244
3561.4,0.1105,2.4785,32.8065,12.6612,6.0926,8.5569
3561.5,0.107,2.5025,33.1408,12.2507,6.1398,8.5569
3561.6,0.1052,2.5126,33.8784,13.5548,6.2015,8.5569
3561.7,0.104,2.5125,31.7417,14.3503,6.2598,8.5569
3561.8,0.1025,2.5075,30.5343,14.3862,6.2859,8.5569
3561.9,0.1005,2.5033,30.1961,14.2779,6.2761,8.5568
3562.0,0.1008,2.5034,29.0128,14.2868,6.2666,8.5243
3562.1,0.0991,2.5088,29.4275,14.2506,6.3105,8.5243
3562.2,0.095,2.5179,29.9236,14.1084,6.4184,8.5406
3562.3,0.0926,2.5288,32.5473,14.1176,6.5367,8.5569
3562.4,0.0893,2.5416,32.1545,14.2328,6.6039,8.5569
3562.5,0.0856,2.56,30.565,14.1528,6.611,8.5569
3562.6,0.0818,2.5867,30.6323,14.1749,6.6119,8.5569
3562.7,0.0788,2.6189,30.8639,14.1525,6.6576,8.5569
3562.8,0.0771,2.648,29.449,14.0552,6.7531,8.5569
3562.9,0.0763,2.6662,31.4217,13.8731,6.8481,8.5569
3563.0,0.0759,2.6722,32.6381,13.9337,6.8828,8.5569
3563.1,0.0756,2.6715,32.4379,14.0736,6.8398,8.5569
3563.2,0.0753,2.6701,33.7774,14.2509,6.7704,8.5569
3563.3,0.0751,2.6702,31.4051,14.2599,6.7399,8.5569
3563.4,0.0746,2.671,30.3737,14.2418,6.7605,8.5569
3563.5,0.0732,2.6717,31.1305,14.1973,6.8089,8.5569
3563.6,0.0716,2.6727,30.1974,14.2373,6.8513,8.5569
3563.7,0.0706,2.6735,30.9244,14.1613,6.8702,8.5569
3563.8,0.0708,2.6718,32.8066,14.0288,6.8609,8.5569
3563.9,0.0715,2.6673,33.28,13.7957,6.8315,8.5569
3564.0,0.0723,2.6631,32.4809,13.7707,6.7901,8.5569
3564.1,0.0734,2.663,33.4638,13.9522,6.7379,8.5569
3564.2,0.0763,2.6661,34.1886,14.5257,6.6456,8.5569
3564.3,0.0821,2.6648,35.5204,15.1757,6.5066,8.5569
3564.4,0.0901,2.6515,36.7346,15.6102,6.3537,8.5569
3564.5,0.0984,2.6235,38.2506,15.7986,6.2493,8.5569
3564.6,0.1052,2.586,41.4931,16.152,6.2373,8.5569
3564.7,0.1098,2.55,42.4553,16.6309,6.2988,8.5569
3564.8,0.113,2.524,40.643,17.0985,6.3774,8.557
3564.9,0.1124,2.5104,42.6361,17.6742,6.4128,8.6056
3565.0,0.1175,2.5065,42.7349,18.0469,6.3784,8.5569
3565.1,0.12,2.5084,42.2364,18.1228,6.2981,8.5568
3565.2,0.1179,2.5113,43.1034,18.2,6.2024,8.5243
3565.3,0.114,2.511,42.9492,17.547,6.1303,8.5244
3565.4,0.1075,2.5058,44.3391,17.0462,6.1066,8.5569
3565.5,0.1041,2.4973,43.858,15.6283,6.14,8.5569
3565.6,0.1044,2.4893,42.8454,14.7827,6.2115,8.5568
3565.7,0.1037,2.4842,43.3298,13.0426,6.2828,8.5244
3565.8,0.1015,2.4818,44.4643,12.288,6.333,8.5569
3565.9,0.1024,2.482,44.4521,11.2877,6.3628,8.5568
3566.0,0.1057,2.4846,45.6408,9.4333,6.3855,8.5244
3566.1,0.1122,2.4884,43.3941,7.6054,6.3934,8.5569
3566.2,0.1212,2.4896,41.158,6.4447,6.3483,8.5569
3566.3,0.1311,2.484,40.173,5.903,6.2153,8.5569
3566.4,0.1406,2.4701,38.9516,5.4636,6.005,8.5569
3566.5,0.1483,2.4486,39.2726,4.8856,5.7625,8.5569
3566.6,0.1553,2.4206,36.2256,4.7547,5.5452,8.5568
3566.7,0.1563,2.3889,32.5402,4.6255,5.3922,8.5243
3566.8,0.154,2.3587,30.6724,4.6058,5.3216,8.5243
3566.9,0.1506,2.3384,29.201,4.6848,5.3381,8.5243
3567.0,0.1481,2.335,31.3664,4.1563,5.4356,8.5243
3567.1,0.1483,2.3499,36.6848,3.4762,5.5813,8.5243
3567.2,0.1514,2.3768,41.5412,3.5316,5.7236,8.5244
3567.3,0.1547,2.4059,44.9569,3.5463,5.866,8.5569
3567.4,0.1613,2.4261,48.0863,3.5618,6.0184,8.5569
3567.5,0.1681,2.4319,51.9266,3.8046,6.1898,8.5569
3567.6,0.1748,2.4249,55.5901,3.9122,6.3525,8.5569
3567.7,0.182,2.4124,55.5958,3.9847,6.4577,8.5568
3567.8,0.1916,2.3998,55.6274,4.073,6.4935,8.5243
3567.9,0.1985,2.3898,55.5832,4.0915,6.4788,8.5243
3568.0,0.2031,2.3826,53.3731,4.4059,6.4333,8.5243
3568.1,0.2054,2.3788,49.2266,4.9268,6.3564,8.5243
3568.2,0.206,2.3771,46.4499,5.061,6.244,8.5243
3568.3,0.2053,2.3702,46.9264,4.922,6.1589,8.5243
3568.4,0.2026,2.3518,45.9345,5.0049,6.1852,8.5243
3568.5,0.1976,2.3238,46.3277,5.2267,6.375,8.5243
3568.6,0.1916,2.301,45.8761,5.2,6.7009,8.5243
3568.7,0.1866,2.2966,47.5536,5.1787,7.0446,8.5244
3568.8,0.1814,2.309,46.3693,5.4747,7.3084,8.5569
3568.9,0.1793,2.3284,47.044,5.6988,7.4574,8.5569
3569.0,0.1744,2.3469,45.6219,6.0884,7.5416,8.557
3569.1,0.1762,2.3641,44.7135,6.1627,7.6241,8.6056
3569.2,0.1755,2.3801,44.1344,6.2848,7.6855,8.5569
3569.3,0.1769,2.3928,42.3533,6.4225,7.6567,8.5406
3569.4,0.1755,2.401,40.7537,6.5589,7.4983,8.5243
3569.5,0.174,2.403,40.2808,6.1908,7.2291,8.5243
3569.6,0.174,2.3933,43.0775,6.012,6.9474,8.5243
3569.7,0.1764,2.3678,42.4117,6.1294,6.7621,8.5243
3569.8,0.1807,2.3335,39.7908,6.1999,6.7724,8.5244
3569.9,0.1829,2.3085,40.6401,5.9539,6.9735,8.5569
3570.0,0.1855,2.303,44.4846,6.0621,7.2449,8.5569
3570.1,0.1861,2.3119,46.6309,6.4273,7.4342,8.5569
3570.2,0.1866,2.3234,44.8746,6.5931,7.4614,8.5569
3570.3,0.1895,2.3307,45.3154,6.0777,7.3568,8.5569
3570.4,0.1958,2.3353,45.1837,5.6509,7.238,8.5569
3570.5,0.2036,2.3422,44.9024,6.282,7.2256,8.5569
3570.6,0.2105,2.3561,43.9325,7.2015,7.3638,8.5569
3570.7,0.214,2.3789,40.0862,9.243,7.5923,8.5569
3570.8,0.2143,2.4096,39.7377,11.5458,7.7776,8.557
3570.9,0.2096,2.4384,41.6888,12.1677,7.8236,8.6056
3571.0,0.2107,2.4556,43.0998,12.6528,7.7825,8.5569
3571.1,0.21,2.4589,44.2097,11.7961,7.7712,8.5569
3571.2,0.211,2.4586,43.9543,9.9136,7.8078,8.5569
3571.3,0.213,2.4635,44.9325,8.1616,7.768,8.5569
3571.4,0.2149,2.468,46.1017,8.5495,7.5101,8.5569
3571.5,0.2169,2.4578,49.8022,8.9303,7.0491,8.5569
3571.6,0.2197,2.4234,48.6947,9.0055,6.5641,8.5569
3571.7,0.2249,2.3769,46.3843,9.0985,6.2199,8.5406
3571.8,0.2273,2.336,46.8723,9.0278,6.0392,8.5243
3571.9,0.2275,2.3111,47.9548,9.6285,5.9657,8.5243
3572.0,0.2253,2.3015,48.8428,11.1852,5.9374,8.5243
3572.1,0.2212,2.302,48.3342,13.1297,5.9272,8.5243
3572.2,0.217,2.306,48.3553,16.126,5.9058,8.5243
3572.3,0.2143,2.3074,47.758,20.052,5.8572,8.5243
3572.4,0.2138,2.3038,47.3582,26.047,5.7934,8.5243
3572.5,0.2172,2.2965,45.826,16.9657,5.7298,8.5243
3572.6,0.224,2.2874,43.2421,10.3778,5.6781,8.5243
3572.7,0.2303,2.2755,40.6905,9.4073,5.6346,8.5243
3572.8,0.2317,2.2583,41.9261,9.2321,5.6087,8.5243
3572.9,0.2291,2.2373,41.8233,8.7075,5.6104,8.5243
3573.0,0.2263,2.2177,42.4321,9.5839,5.6465,8.5243
3573.1,0.2261,2.2049,41.7229,9.7609,5.7115,8.5243
3573.2,0.2288,2.2007,41.5845,10.0466,5.7883,8.5243
3573.3,0.2318,2.2025,40.4939,11.1659,5.8422,8.5243
3573.4,0.2337,2.2068,40.3929,12.7177,5.8519,8.5243
3573.5,0.2347,2.2113,40.3157,11.197,5.8231,8.5243
3573.6,0.2357,2.2161,38.7015,10.289,5.7784,8.5243
3573.7,0.2364,2.2224,39.5735,10.3486,5.7418,8.5243
3573.8,0.2364,2.2316,39.9453,10.6747,5.73,8.5243
3573.9,0.236,2.245,40.9391,11.177,5.7418,8.5243
3574.0,0.2357,2.2619,40.6169,12.2541,5.7598,8.5243
3574.1,0.2356,2.2779,42.0354,10.0688,5.7578,8.5243
3574.2,0.2346,2.2861,40.9,9.7802,5.7136,8.5243
3574.3,0.2329,2.2801,38.6556,10.0057,5.6318,8.5243
3574.4,0.2314,2.2609,38.0992,11.0193,5.5431,8.5243
3574.5,0.2306,2.2347,38.5206,11.3169,5.473,8.5243
3574.6,0.2302,2.2105,40.6821,11.2909,5.4199,8.5243
3574.7,0.2306,2.1942,39.8969,10.8176,5.3728,8.5243
3574.8,0.2327,2.1883,37.7179,11.1255,5.3415,8.5243
3574.9,0.2361,2.1892,38.978,11.0265,5.3417,8.5242
3575.0,0.2409,2.1931,39.109,12.4706,5.3718,8.5
3575.1,0.2414,2.1977,38.7238,12.7144,5.423,8.5243
3575.2,0.2419,2.2009,39.9653,12.5846,5.4691,8.5243
3575.3,0.2412,2.2015,39.3793,11.1638,5.488,8.5243
3575.4,0.2391,2.201,39.0668,6.5427,5.4902,8.5243
3575.5,0.2359,2.2008,39.1506,4.2543,5.4953,8.5243
3575.6,0.2318,2.2014,39.9632,4.2388,5.4926,8.5243
3575.7,0.2273,2.2028,41.3372,4.5848,5.4679,8.5243
3575.8,0.2238,2.2053,42.146,4.7665,5.4273,8.5243
3575.9,0.2218,2.2091,43.4357,5.1392,5.3984,8.5243
3576.0,0.2194,2.2136,45.4672,4.3823,5.4053,8.5243
3576.1,0.2142,2.2182,51.7153,2.2533,5.4467,8.5243
3576.2,0.2065,2.2238,55.659,1.6347,5.5079,8.5243
3576.3,0.1993,2.233,60.6046,1.2526,5.5936,8.5243
3576.4,0.1948,2.2485,64.677,2.0227,5.7346,8.5245
3576.5,0.1875,2.275,66.0208,3.1814,5.9623,8.6057
3576.6,0.1858,2.3157,66.4745,3.4431,6.224,8.6057
3576.7,0.1844,2.37,66.4726,2.8083,6.4108,8.6056
3576.8,0.1878,2.43,59.8261,2.2769,6.4223,8.5812
3576.9,0.1939,2.4786,53.9433,2.2975,6.2713,8.5243
3577.0,0.2019,2.5002,50.1436,2.8583,6.0875,8.5243
3577.1,0.2117,2.4913,47.2926,3.2008,5.977,8.5243
3577.2,0.2195,2.4584,47.0997,3.2325,5.9572,8.5243
3577.3,0.2226,2.4168,48.7275,2.9755,5.9709,8.5243
3577.4,0.222,2.3803,48.2116,2.8223,5.9565,8.5243
3577.5,0.2204,2.3547,48.8824,3.1521,5.9108,8.5243
3577.6,0.2195,2.3374,49.8488,3.4129,5.8642,8.5243
3577.7,0.2198,2.3252,49.0112,3.6097,5.8444,8.5243
3577.8,0.2215,2.3177,49.513,3.8227,5.8497,8.5243
3577.9,0.2239,2.3146,48.3079,3.8432,5.8624,8.5243
3578.0,0.2253,2.3131,48.104,3.7601,5.8796,8.5243
3578.1,0.2238,2.3099,48.0248,3.4878,5.9351,8.5243
3578.2,0.2206,2.3076,48.6739,3.5465,6.0439,8.5243
3578.3,0.2177,2.3167,47.7291,3.6286,6.1627,8.5406
3578.4,0.2213,2.3415,45.9472,4.1261,6.1978,8.5568
3578.5,0.2282,2.3708,43.1584,3.9256,6.0953,8.5243
3578.6,0.2301,2.383,41.5763,3.2708,5.8881,8.5243
3578.7,0.2276,2.3653,40.6125,2.6913,5.6802,8.5243
3578.8,0.2221,2.3285,39.4547,2.54,5.5367,8.5243
3578.9,0.2149,2.2928,39.6312,2.9879,5.4612,8.5243
3579.0,0.2046,2.2734,38.1798,3.3376,5.4312,8.5243
3579.1,0.1935,2.2737,35.5077,3.1716,5.4365,8.5242
3579.2,0.181,2.287,34.871,2.9549,5.4611,8.4755
3579.3,0.1719,2.3032,31.6785,3.1249,5.4818,8.4755
3579.4,0.1677,2.3122,29.3741,4.0586,5.4874,8.4755
3579.5,0.165,2.3094,25.8782,4.4494,5.493,8.4756
3579.6,0.1643,2.2973,23.6967,4.6569,5.5176,8.5243
3579.7,0.1645,2.2817,21.7482,5.2319,5.557,8.5242
3579.8,0.1616,2.2668,21.2424,5.6091,5.5875,8.5
3579.9,0.1632,2.2543,20.553,5.9767,5.6034,8.5243
3580.0,0.1681,2.2455,20.3081,6.4938,5.6182,8.5243
3580.1,0.1735,2.2409,20.4741,6.8893,5.6423,8.5243
3580.2,0.1757,2.2382,19.5561,7.0212,5.6629,8.5243
3580.3,0.1741,2.2353,19.6538,7.1295,5.6687,8.5243
3580.4,0.171,2.2328,20.2359,7.3273,5.659,8.5243
3580.5,0.1693,2.2323,20.3967,7.5558,5.6436,8.5243
3580.6,0.1693,2.2338,20.518,7.7281,5.6209,8.5243
3580.7,0.1696,2.235,20.7376,7.6896,5.5814,8.5243
3580.8,0.1692,2.234,21.5635,7.5395,5.5142,8.5243
3580.9,0.169,2.231,21.0832,7.3681,5.4366,8.5243
3581.0,0.1695,2.2284,19.8064,7.3745,5.3757,8.5243
3581.1,0.17,2.2289,19.5822,7.5277,5.339,8.5243
3581.2,0.1698,2.2324,19.725,7.5428,5.3158,8.5243
3581.3,0.1696,2.2369,19.2849,7.4422,5.2945,8.5243
3581.4,0.1695,2.2401,19.3871,7.2539,5.2731,8.5243
3581.5,0.1692,2.241,19.8104,7.1737,5.2614,8.5243
3581.6,0.1689,2.2407,20.3288,6.7686,5.2646,8.5243
3581.7,0.1689,2.2418,21.3875,6.7714,5.2952,8.5243
3581.8,0.17,2.2462,22.2258,6.8439,5.3529,8.5243
3581.9,0.173,2.254,20.3692,6.7478,5.4292,8.5243
3582.0,0.1783,2.2632,19.6673,6.6639,5.5036,8.5243
