DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3649.8,0.122,2.255,10.4,181.642,5.89,8.625,82.308
3649.9,0.12,2.266,10.432,184.521,6.138,8.625,81.99
3650.0,0.121,2.311,9.729,184.512,6.167,8.625,81.783
3650.1,0.123,2.364,10.185,185.608,5.928,8.625,82.15
3650.2,0.126,2.388,9.357,183.78,5.541,8.625,82.418
3650.3,0.127,2.362,9.869,182.35,5.197,8.625,82.602
3650.4,0.128,2.306,10.55,179.535,5.005,8.625,82.574
3650.5,0.129,2.256,10.598,176.126,4.936,8.625,82.519
3650.6,0.13,2.229,11.447,169.69,4.935,8.625,82.421
3650.7,0.129,2.22,11.253,166.606,4.973,8.625,82.088
3650.8,0.129,2.219,10.908,161.919,5.025,8.625,81.887
3650.9,0.128,2.221,10.197,154.033,5.065,8.625,81.768
3651.0,0.127,2.224,10.358,149.714,5.071,8.625,81.412
3651.1,0.127,2.227,10.768,146.811,5.047,8.625,81.268
3651.2,0.127,2.23,11.017,145.395,5.017,8.625,81.309
3651.3,0.128,2.234,11.393,142.421,5.016,8.625,80.92
3651.4,0.132,2.237,11.541,140.648,5.051,8.602,79.966
3651.5,0.132,2.238,10.729,136.397,5.093,8.625,78.408
3651.6,0.132,2.239,11.419,130.996,5.117,8.625,76.089
3651.7,0.13,2.241,12.219,124.305,5.144,8.625,73.646
3651.8,0.122,2.253,11.865,115.293,5.243,8.625,71.084
3651.9,0.109,2.284,12.194,108.207,5.453,8.625,69.441
3652.0,0.094,2.336,12.531,102.454,5.755,8.625,68.124
3652.1,0.078,2.405,12.314,96.299,6.067,8.672,67.183
3652.2,0.069,2.477,12.569,89.623,6.309,8.672,66.577
3652.3,0.063,2.541,14.027,85.332,6.454,8.672,65.946
3652.4,0.061,2.589,15.8,83.93,6.52,8.672,65.16
3652.5,0.063,2.616,17.964,78.307,6.53,8.672,65.586
3652.6,0.068,2.624,19.775,63.412,6.489,8.672,66.615
3652.7,0.08,2.614,24.08,56.399,6.387,8.625,68.447
3652.8,0.093,2.589,27.735,49.662,6.229,8.625,71.058
3652.9,0.107,2.553,29.263,42.408,6.036,8.625,73.423
3653.0,0.122,2.509,32.355,35.956,5.844,8.625,74.311
3653.1,0.135,2.463,33.504,31.605,5.689,8.625,74.627
3653.2,0.144,2.42,36.007,28.962,5.595,8.625,74.514
3653.3,0.147,2.386,37.919,24.969,5.577,8.625,73.555
3653.4,0.145,2.363,38.41,20.79,5.645,8.625,72.666
3653.5,0.138,2.357,39.189,15.585,5.798,8.625,71.602
3653.6,0.126,2.371,37.899,12.144,6.038,8.648,69.344
3653.7,0.112,2.403,37.636,10.342,6.349,8.641,67.182
3653.8,0.094,2.453,39.516,8.971,6.696,8.672,65.16
3653.9,0.08,2.516,38.509,8.089,7.007,8.672,63.877
3654.0,0.07,2.581,37.707,7.91,7.211,8.672,63.477
3654.1,0.064,2.635,37.486,8.388,7.286,8.672,63.784
3654.2,0.063,2.669,35.465,9.056,7.26,8.672,65.145
3654.3,0.065,2.683,35.45,9.128,7.173,8.672,66.548
3654.4,0.069,2.679,34.839,8.792,7.066,8.672,67.983
3654.5,0.076,2.661,35.186,8.724,6.968,8.672,69.395
3654.6,0.09,2.631,33.931,8.593,6.875,8.648,70.713
3654.7,0.101,2.593,32.201,7.718,6.737,8.672,71.937
3654.8,0.118,2.552,31.633,5.774,6.503,8.672,74.436
3654.9,0.137,2.508,32.73,4.837,6.184,8.672,77.218
3655.0,0.156,2.459,34.214,4.571,5.854,8.625,80.295
3655.1,0.167,2.409,35.071,4.521,5.607,8.625,82.566
3655.2,0.172,2.366,36.315,4.526,5.477,8.625,84.237
3655.3,0.174,2.337,36.07,4.528,5.427,8.625,85.079
3655.4,0.173,2.322,37.494,4.526,5.4,8.625,85.085
3655.5,0.173,2.314,38.214,4.512,5.376,8.625,84.676
3655.6,0.173,2.308,38.229,4.488,5.356,8.625,83.72
3655.7,0.175,2.303,37.399,4.489,5.351,8.625,83.92
3655.8,0.178,2.3,37.791,4.505,5.361,8.625,84.27
3655.9,0.18,2.3,38.885,4.503,5.378,8.625,84.331
3656.0,0.182,2.302,40.091,4.473,5.401,8.625,84.347
3656.1,0.183,2.306,41.317,4.459,5.42,8.625,84.069
3656.2,0.182,2.308,41.715,4.457,5.42,8.625,82.911
3656.3,0.18,2.309,41.948,4.474,5.401,8.625,82.757
3656.4,0.179,2.309,42.631,4.515,5.381,8.625,82.98
3656.5,0.179,2.309,42.124,4.531,5.375,8.625,83.119
3656.6,0.179,2.309,43.174,4.519,5.375,8.625,83.559
3656.7,0.18,2.309,42.553,4.519,5.366,8.625,84.049
3656.8,0.18,2.309,42.261,4.543,5.352,8.602,83.953
3656.9,0.182,2.309,44.013,4.574,5.342,8.625,84.591
3657.0,0.184,2.309,43.629,4.627,5.339,8.602,85.641
3657.1,0.185,2.309,42.836,4.686,5.338,8.625,86.334
3657.2,0.186,2.309,42.659,4.757,5.332,8.625,87.019
3657.3,0.187,2.308,41.626,4.9,5.326,8.625,87.699
3657.4,0.189,2.304,42.336,5.058,5.329,8.625,88.413
3657.5,0.193,2.295,43.188,5.348,5.337,8.625,89.213
3657.6,0.198,2.284,43.814,5.65,5.336,8.625,90.091
3657.7,0.2,2.272,43.893,5.771,5.31,8.625,90.694
3657.8,0.201,2.261,42.122,6.048,5.274,8.625,91.198
3657.9,0.201,2.25,41.137,6.266,5.255,8.625,91.592
3658.0,0.202,2.238,39.074,6.447,5.254,8.625,91.851
3658.1,0.206,2.226,38.874,6.614,5.26,8.625,92.083
3658.2,0.211,2.214,39.847,6.707,5.252,8.625,92.288
3658.3,0.217,2.202,37.874,6.758,5.224,8.625,92.672
3658.4,0.22,2.193,37.88,6.801,5.184,8.625,92.696
3658.5,0.219,2.188,38.681,6.903,5.149,8.625,92.103
3658.6,0.218,2.188,36.945,7.019,5.147,8.648,91.276
3658.7,0.216,2.193,36.997,7.141,5.185,8.625,90.264
3658.8,0.216,2.198,39.511,7.208,5.248,8.625,88.959
3658.9,0.216,2.201,37.974,7.274,5.296,8.625,87.229
3659.0,0.215,2.201,38.283,7.387,5.297,8.625,85.263
3659.1,0.214,2.2,39.389,7.518,5.259,8.625,82.96
3659.2,0.21,2.201,38.882,7.674,5.212,8.625,80.216
3659.3,0.2,2.207,40.417,7.853,5.202,8.625,77.228
3659.4,0.181,2.22,38.818,7.907,5.286,8.625,73.9
3659.5,0.156,2.247,39.417,7.901,5.506,8.625,70.708
3659.6,0.124,2.293,39.363,8.09,5.876,8.648,67.593
3659.7,0.096,2.363,38.059,9.402,6.348,8.672,64.575
3659.8,0.074,2.453,36.531,11.651,6.803,8.672,61.946
3659.9,0.057,2.545,35.333,14.364,7.129,8.703,59.579
3660.0,0.05,2.621,34.418,16.05,7.305,8.687,57.603
3660.1,0.047,2.671,34.869,16.977,7.371,8.672,56.363
3660.2,0.047,2.694,34.806,17.795,7.37,8.672,55.634
3660.3,0.049,2.701,33.384,19.507,7.324,8.672,55.439
3660.4,0.051,2.7,34.59,20.541,7.256,8.672,55.631
3660.5,0.053,2.697,34.929,22.22,7.188,8.672,56.089
3660.6,0.055,2.695,34.82,23.517,7.136,8.672,56.004
3660.7,0.056,2.691,35.223,24.143,7.107,8.672,55.997
3660.8,0.055,2.687,34.911,24.405,7.098,8.703,56.063
3660.9,0.056,2.684,34.444,24.703,7.109,8.703,55.836
3661.0,0.059,2.684,34.088,25.152,7.149,8.688,55.789
3661.1,0.06,2.685,33.479,25.577,7.214,8.703,55.945
3661.2,0.058,2.685,33.648,25.646,7.278,8.688,55.331
3661.3,0.059,2.683,34.006,25.657,7.324,8.687,54.818
3661.4,0.057,2.681,34.509,25.408,7.345,8.672,54.497
3661.5,0.054,2.681,33.691,25.67,7.345,8.672,54.28
3661.6,0.051,2.682,33.974,26.016,7.322,8.672,54.316
3661.7,0.049,2.684,34.36,25.992,7.283,8.672,54.755
3661.8,0.048,2.688,34.675,25.829,7.251,8.672,55.385
3661.9,0.047,2.693,35.126,25.428,7.238,8.672,56.04
3662.0,0.047,2.697,35.793,24.671,7.224,8.672,56.681
3662.1,0.046,2.7,36.175,23.436,7.207,8.672,57.534
3662.2,0.047,2.703,34.907,22.718,7.193,8.672,58.493
3662.3,0.049,2.703,35.631,21.455,7.195,8.672,59.588
3662.4,0.053,2.698,35.3,20.099,7.193,8.672,61.041
3662.5,0.061,2.686,36.357,18.544,7.144,8.672,62.708
3662.6,0.071,2.663,36.586,16.505,7.006,8.672,64.702
3662.7,0.086,2.627,38.232,14.508,6.779,8.672,67.115
3662.8,0.104,2.579,38.427,11.844,6.5,8.672,69.768
3662.9,0.126,2.524,39.939,10.025,6.216,8.672,72.721
3663.0,0.149,2.465,40.712,8.972,5.958,8.672,75.848
3663.1,0.172,2.41,42.316,8.002,5.749,8.625,78.902
3663.2,0.186,2.362,42.509,7.656,5.595,8.625,80.934
3663.3,0.194,2.323,43.33,7.162,5.492,8.625,82.389
3663.4,0.198,2.294,47.711,6.686,5.44,8.625,83.44
3663.5,0.2,2.273,50.714,6.443,5.433,8.625,84.116
3663.6,0.202,2.26,53.718,6.379,5.458,8.625,84.573
3663.7,0.201,2.255,57.771,6.279,5.495,8.625,84.852
3663.8,0.203,2.259,60.138,5.918,5.529,8.625,84.929
3663.9,0.204,2.262,62.501,5.699,5.562,8.625,84.979
3664.0,0.201,2.269,62.375,5.616,5.581,8.672,85.006
3664.1,0.199,2.277,61.92,5.797,5.579,8.672,84.868
3664.2,0.197,2.283,57.725,6.508,5.549,8.687,84.685
3664.3,0.194,2.286,56.067,7.466,5.498,8.672,84.453
3664.4,0.19,2.281,53.171,7.821,5.446,8.672,84.162
3664.5,0.189,2.271,51.656,7.686,5.415,8.625,83.781
3664.6,0.185,2.263,51.472,7.569,5.422,8.625,83.282
3664.7,0.18,2.264,52.037,7.653,5.464,8.625,82.961
3664.8,0.174,2.274,53.159,7.877,5.515,8.625,82.7
3664.9,0.168,2.289,52.164,8.105,5.545,8.625,82.505
3665.0,0.162,2.304,50.065,8.457,5.527,8.602,82.313
3665.1,0.156,2.316,45.327,8.617,5.445,8.625,82.115
3665.2,0.151,2.319,39.751,8.693,5.3,8.625,81.907
3665.3,0.149,2.312,34.959,8.624,5.131,8.625,81.708
3665.4,0.148,2.295,31.074,8.511,4.996,8.625,81.65
3665.5,0.149,2.276,29.083,8.515,4.923,8.625,81.955
3665.6,0.152,2.26,29.232,8.587,4.907,8.625,82.662
3665.7,0.156,2.248,28.757,8.65,4.934,8.625,83.495
3665.8,0.158,2.242,29.392,8.701,4.974,8.625,84.311
3665.9,0.159,2.239,29.156,8.693,4.987,8.625,84.783
3666.0,0.159,2.237,28.89,8.642,4.972,8.625,85.061
3666.1,0.161,2.236,27.852,8.61,4.961,8.602,85.112
3666.2,0.161,2.235,28.243,8.485,4.982,8.578,85.092
3666.3,0.16,2.234,29.416,8.365,5.037,8.602,85.031
3666.4,0.163,2.234,29.101,8.272,5.106,8.625,84.953
3666.5,0.164,2.237,29.504,8.088,5.171,8.625,84.913
3666.6,0.165,2.241,30.738,7.795,5.214,8.625,84.912
3666.7,0.166,2.246,30.881,7.521,5.235,8.625,85.084
3666.8,0.168,2.251,30.884,7.269,5.241,8.625,85.319
3666.9,0.172,2.252,32.589,6.928,5.236,8.625,85.608
3667.0,0.179,2.252,32.463,6.832,5.228,8.625,86.024
3667.1,0.188,2.25,34.054,6.694,5.214,8.625,86.556
3667.2,0.199,2.247,37.409,6.521,5.195,8.625,87.199
3667.3,0.209,2.243,38.83,6.197,5.174,8.625,88.24
3667.4,0.218,2.237,37.675,5.517,5.163,8.609,89.295
3667.5,0.223,2.229,39.814,5.215,5.178,8.625,90.358
3667.6,0.225,2.223,40.872,4.95,5.214,8.625,91.381
3667.7,0.226,2.216,40.758,4.739,5.254,8.625,92.277
3667.8,0.226,2.21,39.625,4.609,5.278,8.625,92.996
3667.9,0.225,2.203,40.021,4.506,5.283,8.625,93.461
3668.0,0.225,2.197,37.761,4.425,5.276,8.625,93.757
3668.1,0.225,2.192,36.472,4.387,5.265,8.625,93.817
3668.2,0.229,2.19,37.805,4.318,5.253,8.625,93.746
3668.3,0.233,2.188,38.595,4.263,5.241,8.578,93.666
3668.4,0.233,2.188,39.915,4.194,5.225,8.602,93.62
3668.5,0.236,2.189,39.205,4.137,5.206,8.625,93.328
3668.6,0.237,2.191,38.585,4.094,5.19,8.625,92.991
3668.7,0.234,2.193,38.294,4.028,5.18,8.625,92.703
3668.8,0.231,2.195,38.501,3.973,5.177,8.625,92.478
3668.9,0.231,2.197,37.954,3.943,5.18,8.578,92.269
3669.0,0.23,2.199,35.758,3.94,5.199,8.578,92.049
3669.1,0.227,2.201,35.346,3.933,5.226,8.602,91.806
3669.2,0.224,2.202,35.048,3.93,5.233,8.625,91.563
3669.3,0.221,2.201,35.658,3.911,5.202,8.625,91.357
3669.4,0.219,2.2,36.633,3.896,5.143,8.625,91.252
3669.5,0.219,2.199,36.364,3.871,5.089,8.625,91.204
3669.6,0.22,2.201,35.413,3.835,5.079,8.625,91.174
3669.7,0.22,2.206,37.154,3.777,5.133,8.625,91.138
3669.8,0.217,2.218,38.523,3.672,5.236,8.625,91.095
3669.9,0.213,2.234,40.46,3.556,5.326,8.625,91.022
3670.0,0.21,2.248,40.415,3.429,5.35,8.625,91.005
3670.1,0.21,2.254,37.426,3.468,5.298,8.625,91.032
3670.2,0.21,2.248,36.626,3.819,5.207,8.648,91.039
3670.3,0.21,2.234,36.396,4.167,5.13,8.625,91.062
3670.4,0.209,2.218,35.113,4.551,5.087,8.625,91.101
3670.5,0.208,2.208,33.475,4.743,5.068,8.625,91.071
3670.6,0.208,2.203,33.05,4.878,5.065,8.625,91.115
3670.7,0.209,2.201,32.722,4.954,5.083,8.625,91.247
3670.8,0.209,2.202,32.277,5.034,5.127,8.625,91.373
3670.9,0.208,2.204,31.899,5.091,5.183,8.625,91.467
3671.0,0.207,2.207,33.743,5.151,5.226,8.625,91.516
3671.1,0.206,2.208,34.03,5.189,5.249,8.625,91.529
3671.2,0.205,2.209,33.886,5.226,5.253,8.625,91.528
3671.3,0.205,2.21,34.828,5.25,5.239,8.625,91.511
3671.4,0.204,2.212,35.173,5.262,5.207,8.625,91.513
3671.5,0.203,2.214,35.252,5.237,5.16,8.625,91.527
3671.6,0.204,2.216,35.321,5.205,5.12,8.625,91.561
3671.7,0.202,2.216,34.834,5.195,5.104,8.641,91.516
3671.8,0.206,2.216,34.815,5.146,5.11,8.625,91.437
3671.9,0.206,2.216,34.696,5.084,5.13,8.625,91.325
3672.0,0.207,2.218,33.791,5.039,5.154,8.625,91.222
3672.1,0.207,2.222,33.195,4.997,5.178,8.625,91.124
3672.2,0.206,2.226,33.522,4.947,5.196,8.625,91.034
3672.3,0.206,2.23,33.064,4.901,5.204,8.625,90.984
3672.4,0.206,2.235,33.187,4.846,5.207,8.625,90.929
3672.5,0.206,2.24,33.873,4.81,5.209,8.625,90.763
3672.6,0.206,2.245,33.818,4.784,5.22,8.625,90.599
3672.7,0.206,2.247,34.642,4.812,5.235,8.625,90.433
3672.8,0.205,2.245,32.965,4.884,5.237,8.625,90.23
3672.9,0.203,2.24,32.136,4.974,5.218,8.625,90.088
3673.0,0.202,2.236,32.266,5.057,5.181,8.625,89.989
3673.1,0.201,2.233,33.07,5.142,5.136,8.625,89.929
3673.2,0.2,2.233,33.982,5.214,5.096,8.625,89.852
3673.3,0.198,2.233,34.484,5.291,5.07,8.625,89.758
3673.4,0.197,2.233,33.993,5.367,5.059,8.625,89.553
3673.5,0.195,2.234,33.168,5.452,5.057,8.625,89.303
3673.6,0.194,2.235,33.909,5.544,5.067,8.625,89.011
3673.7,0.193,2.238,34.23,5.657,5.093,8.625,88.634
3673.8,0.191,2.241,34.045,5.779,5.124,8.625,88.147
3673.9,0.189,2.244,33.239,5.88,5.133,8.625,87.533
3674.0,0.186,2.248,32.13,6.007,5.117,8.625,86.843
3674.1,0.182,2.252,30.59,6.212,5.1,8.625,86.118
3674.2,0.176,2.258,30.36,6.513,5.121,8.625,85.35
3674.3,0.17,2.266,29.519,6.725,5.188,8.625,84.532
3674.4,0.162,2.276,29.835,6.828,5.266,8.625,83.603
3674.5,0.152,2.285,30.971,7.079,5.318,8.625,82.488
3674.6,0.146,2.294,29.227,7.382,5.322,8.578,81.475
3674.7,0.135,2.303,28.381,7.734,5.3,8.602,80.655
3674.8,0.13,2.313,28.292,7.976,5.281,8.625,80.215
3674.9,0.132,2.321,26.673,8.142,5.273,8.602,80.675
3675.0,0.129,2.327,26.645,8.186,5.273,8.625,81.033
3675.1,0.131,2.329,25.521,8.122,5.281,8.609,80.441
3675.2,0.134,2.33,25.064,7.884,5.295,8.602,79.924
3675.3,0.133,2.33,24.457,7.742,5.306,8.578,79.478
3675.4,0.133,2.328,23.537,7.769,5.299,8.578,79.195
3675.5,0.132,2.322,23.298,8.118,5.28,8.578,79.825
3675.6,0.13,2.314,22.547,8.552,5.254,8.602,80.874
3675.7,0.13,2.307,22.801,8.912,5.219,8.625,81.998
3675.8,0.134,2.303,23.747,9.193,5.172,8.578,82.976
3675.9,0.135,2.302,23.104,9.299,5.131,8.578,83.801
3676.0,0.137,2.301,21.962,9.398,5.119,8.578,84.097
3676.1,0.14,2.297,21.781,9.556,5.142,8.578,84.399
3676.2,0.14,2.292,22.894,9.927,5.191,8.625,84.695
3676.3,0.144,2.287,23.467,9.867,5.241,8.625,84.867
3676.4,0.149,2.282,24.314,9.68,5.265,8.602,84.75
3676.5,0.151,2.276,23.408,9.529,5.248,8.578,84.387
3676.6,0.15,2.271,22.862,9.538,5.195,8.578,83.648
3676.7,0.147,2.266,21.567,9.778,5.126,8.578,82.84
3676.8,0.142,2.265,21.195,10.151,5.063,8.578,81.963
3676.9,0.132,2.267,21.504,10.445,5.023,8.602,81.624
3677.0,0.128,2.273,21.358,10.673,4.997,8.625,81.35
3677.1,0.125,2.28,20.47,10.933,4.971,8.625,81.137
3677.2,0.125,2.286,19.909,11.298,4.941,8.625,81.202
3677.3,0.125,2.289,20.348,11.618,4.923,8.625,81.527
3677.4,0.13,2.29,20.68,11.676,4.937,8.578,82.205
3677.5,0.134,2.289,22.199,11.682,4.993,8.578,83.023
3677.6,0.139,2.288,23.628,11.409,5.068,8.578,83.751
3677.7,0.143,2.287,26.886,11.034,5.13,8.602,84.286
3677.8,0.148,2.286,29.003,10.202,5.158,8.625,84.789
3677.9,0.153,2.283,28.261,9.935,5.164,8.625,85.194
3678.0,0.156,2.279,27.624,10.45,5.163,8.625,85.394
3678.1,0.157,2.272,25.825,11.378,5.166,8.625,85.516
3678.2,0.156,2.267,23.863,12.228,5.175,8.625,85.546
3678.3,0.155,2.261,22.295,12.947,5.185,8.625,85.376
3678.4,0.155,2.258,21.96,13.281,5.183,8.625,85.144
3678.5,0.158,2.257,20.162,13.292,5.16,8.625,84.859
3678.6,0.16,2.257,20.214,13.212,5.114,8.625,84.454
3678.7,0.161,2.258,19.231,13.298,5.056,8.625,84.151
3678.8,0.159,2.259,19.419,13.703,5.013,8.625,83.895
3678.9,0.155,2.26,19.101,14.152,4.993,8.625,83.637
3679.0,0.151,2.261,18.868,14.427,4.995,8.625,83.521
3679.1,0.148,2.263,20.475,14.733,5.003,8.625,83.504
3679.2,0.147,2.265,21.28,14.943,5.013,8.625,83.634
3679.3,0.148,2.268,21.263,14.938,5.035,8.625,83.939
3679.4,0.15,2.269,20.297,14.861,5.074,8.625,84.361
3679.5,0.153,2.266,21.454,14.832,5.112,8.625,84.718
3679.6,0.156,2.26,22.221,14.789,5.094,8.625,85.025
3679.7,0.16,2.255,21.968,14.709,5.026,8.625,85.281
3679.8,0.162,2.252,21.97,14.685,4.962,8.625,85.084
3679.9,0.164,2.251,21.27,14.517,4.922,8.625,84.95
3680.0,0.164,2.251,20.888,14.371,4.908,8.625,84.879
3680.1,0.163,2.251,20.831,14.362,4.925,8.625,84.803
3680.2,0.163,2.25,20.407,14.509,4.98,8.625,84.753
3680.3,0.162,2.251,20.449,14.658,5.079,8.625,84.734
3680.4,0.159,2.252,20.211,15.09,5.183,8.672,84.675
3680.5,0.157,2.256,20.655,15.424,5.244,8.672,84.527
3680.6,0.154,2.26,21.321,15.577,5.268,8.672,84.253
3680.7,0.152,2.263,20.904,15.972,5.272,8.672,83.832
3680.8,0.151,2.265,20.07,16.549,5.247,8.672,83.286
3680.9,0.151,2.267,19.535,17.397,5.187,8.625,82.552
3681.0,0.152,2.268,19.0,17.585,5.127,8.625,81.838
3681.1,0.148,2.271,18.878,18.202,5.084,8.625,81.128
3681.2,0.143,2.273,20.473,19.971,5.075,8.625,80.418
3681.3,0.138,2.274,20.389,22.696,5.082,8.625,79.795
3681.4,0.134,2.275,19.76,24.738,5.089,8.625,79.407
3681.5,0.135,2.276,19.75,25.071,5.089,8.578,79.624
3681.6,0.135,2.28,18.892,23.846,5.086,8.578,79.742
3681.7,0.135,2.286,18.482,23.495,5.084,8.578,79.912
3681.8,0.136,2.291,18.658,24.144,5.088,8.578,80.419
3681.9,0.136,2.292,21.052,26.35,5.104,8.578,80.843
3682.0,0.136,2.292,20.914,28.036,5.132,8.578,81.163
3682.1,0.136,2.291,21.268,29.255,5.169,8.578,81.138
3682.2,0.134,2.292,20.904,31.615,5.208,8.578,80.864
3682.3,0.133,2.293,20.878,33.182,5.247,8.578,80.482
3682.4,0.127,2.295,20.41,34.792,5.283,8.602,80.368
3682.5,0.126,2.295,18.918,34.616,5.311,8.625,80.302
3682.6,0.127,2.292,19.811,33.669,5.31,8.602,80.276
3682.7,0.127,2.285,19.481,32.552,5.264,8.578,80.362
3682.8,0.126,2.278,18.416,31.723,5.176,8.578,80.105
3682.9,0.126,2.272,19.031,31.133,5.085,8.578,79.566
3683.0,0.127,2.271,18.724,30.914,5.025,8.578,79.561
3683.1,0.129,2.273,18.823,30.363,5.005,8.578,79.549
3683.2,0.128,2.276,18.237,28.91,5.008,8.602,79.53
3683.3,0.129,2.276,18.326,26.765,5.016,8.625,79.516
3683.4,0.129,2.274,18.292,23.443,5.025,8.625,79.336
3683.5,0.131,2.271,18.79,20.269,5.034,8.578,78.951
3683.6,0.132,2.269,19.834,17.409,5.039,8.578,79.102
3683.7,0.134,2.267,21.301,16.376,5.046,8.578,79.58
3683.8,0.138,2.264,24.874,14.77,5.064,8.578,80.484
3683.9,0.139,2.265,27.677,12.049,5.096,8.625,81.762
3684.0,0.146,2.27,31.003,9.528,5.126,8.602,83.097
3684.1,0.151,2.284,33.199,7.893,5.147,8.602,84.437
3684.2,0.159,2.305,36.726,6.549,5.167,8.578,85.56
3684.3,0.17,2.326,39.164,5.308,5.196,8.578,86.648
3684.4,0.18,2.336,39.147,4.779,5.216,8.625,87.767
3684.5,0.194,2.329,38.284,4.618,5.213,8.625,88.803
3684.6,0.205,2.303,35.19,4.584,5.185,8.625,89.732
3684.7,0.209,2.267,33.646,4.628,5.147,8.625,90.416
3684.8,0.209,2.234,34.074,4.679,5.114,8.625,90.813
3684.9,0.208,2.211,34.436,4.723,5.088,8.625,91.004
3685.0,0.209,2.2,34.628,4.761,5.07,8.625,90.817
3685.1,0.213,2.197,35.146,4.767,5.062,8.625,90.505
3685.2,0.217,2.198,35.154,4.682,5.049,8.625,90.118
3685.3,0.219,2.2,35.138,4.576,5.023,8.625,89.646
3685.4,0.219,2.202,34.769,4.482,5.013,8.625,89.134
3685.5,0.217,2.204,33.147,4.468,5.047,8.625,88.63
3685.6,0.213,2.207,33.621,4.474,5.116,8.625,88.39
3685.7,0.21,2.211,34.353,4.466,5.172,8.625,88.21
3685.8,0.207,2.218,34.875,4.479,5.175,8.625,88.077
3685.9,0.204,2.227,37.172,4.485,5.148,8.625,87.981
3686.0,0.201,2.238,37.251,4.44,5.139,8.625,87.844
3686.1,0.197,2.25,37.021,4.343,5.167,8.625,87.673
3686.2,0.194,2.261,36.421,4.243,5.214,8.625,87.761
3686.3,0.193,2.27,35.919,4.268,5.246,8.625,87.978
3686.4,0.194,2.274,35.679,4.436,5.249,8.625,88.33
3686.5,0.195,2.275,36.732,4.568,5.233,8.625,88.731
3686.6,0.195,2.272,36.67,4.609,5.211,8.625,89.106
3686.7,0.194,2.268,36.221,4.639,5.188,8.625,89.445
3686.8,0.194,2.261,34.577,4.696,5.166,8.625,89.596
3686.9,0.195,2.254,35.128,4.779,5.149,8.625,89.723
3687.0,0.197,2.246,35.109,4.826,5.14,8.625,89.838
3687.1,0.198,2.239,33.979,4.846,5.145,8.625,89.883
3687.2,0.199,2.234,32.773,4.882,5.163,8.625,89.927
3687.3,0.199,2.231,33.578,4.941,5.194,8.625,89.985
3687.4,0.199,2.23,34.548,4.997,5.221,8.625,90.049
3687.5,0.199,2.23,33.596,5.026,5.223,8.625,90.092
3687.6,0.199,2.227,32.664,5.055,5.195,8.625,90.081
3687.7,0.2,2.223,33.149,5.058,5.15,8.625,90.068
3687.8,0.202,2.218,32.828,5.053,5.104,8.625,90.044
3687.9,0.204,2.215,32.617,5.048,5.074,8.625,89.99
3688.0,0.205,2.215,33.17,5.042,5.069,8.625,90.02
3688.1,0.205,2.215,33.785,5.031,5.094,8.625,90.087
3688.2,0.205,2.217,34.006,4.979,5.142,8.625,90.173
3688.3,0.205,2.219,34.25,4.86,5.188,8.625,90.285
3688.4,0.204,2.221,34.211,4.766,5.21,8.625,90.402
3688.5,0.205,2.224,35.435,4.673,5.207,8.602,90.468
3688.6,0.2,2.227,34.186,4.642,5.198,8.602,90.475
3688.7,0.201,2.23,34.089,4.678,5.203,8.625,90.446
3688.8,0.203,2.232,35.271,4.755,5.22,8.625,90.405
3688.9,0.206,2.232,35.228,4.911,5.236,8.625,90.346
3689.0,0.209,2.23,36.204,5.083,5.247,8.625,90.273
3689.1,0.208,2.228,35.125,5.098,5.258,8.625,90.155
3689.2,0.206,2.226,33.301,5.077,5.273,8.625,90.022
3689.3,0.202,2.223,33.54,5.139,5.286,8.625,89.876
3689.4,0.199,2.221,32.461,5.228,5.284,8.625,89.679
3689.5,0.199,2.218,32.927,5.265,5.263,8.625,89.398
3689.6,0.199,2.217,31.861,5.307,5.232,8.625,89.026
3689.7,0.199,2.217,30.396,5.342,5.2,8.625,88.35
3689.8,0.198,2.216,29.909,5.357,5.173,8.625,87.568
3689.9,0.196,2.215,30.302,5.338,5.159,8.625,86.666
3690.0,0.194,2.215,30.054,5.314,5.169,8.625,85.702
3690.1,0.193,2.22,30.535,5.312,5.213,8.625,84.795
3690.2,0.192,2.232,31.108,5.341,5.286,8.625,83.989
3690.3,0.191,2.248,31.73,5.357,5.364,8.625,83.351
3690.4,0.189,2.265,31.455,5.365,5.432,8.625,82.822
3690.5,0.187,2.281,31.002,5.372,5.495,8.625,82.451
3690.6,0.185,2.295,30.151,5.395,5.556,8.625,82.457
3690.7,0.182,2.307,30.609,5.422,5.607,8.602,82.611
3690.8,0.18,2.315,30.287,5.44,5.64,8.625,82.92
3690.9,0.18,2.319,28.802,5.446,5.646,8.625,83.357
3691.0,0.183,2.317,30.04,5.447,5.637,8.625,83.796
3691.1,0.188,2.312,31.58,5.438,5.624,8.625,84.125
3691.2,0.193,2.305,30.351,5.419,5.62,8.625,84.607
3691.3,0.197,2.299,30.694,5.389,5.626,8.609,85.15
3691.4,0.204,2.294,31.582,5.36,5.639,8.578,85.697
3691.5,0.205,2.29,30.47,5.333,5.641,8.602,86.071
3691.6,0.207,2.286,29.943,5.274,5.617,8.609,86.394
3691.7,0.211,2.281,30.058,5.204,5.578,8.578,86.909
3691.8,0.212,2.275,31.147,5.134,5.537,8.578,87.423
3691.9,0.214,2.267,30.911,5.087,5.507,8.578,87.955
3692.0,0.214,2.258,30.583,5.076,5.496,8.594,88.646
